symbol,synonym_symbol,scientific_name_full,common_name,family,is_synonym,state
CANAH,CAHE16,Carex hepburnii Boott,,Cyperaceae,True,OR
CANAH,CANAH2,Carex nardina Fr. ssp. hepburnii (Boott) Á. Löve & D. Löve & Kapoor,,Cyperaceae,True,OR
CANBY,,Canbya Parry ex A. Gray,pygmypoppy,Papaveraceae,False,OR
CANE2,,Carex nebrascensis Dewey,Nebraska sedge,Cyperaceae,False,OR
CANE5,,Carex nervina L.H. Bailey,Sierra sedge,Cyperaceae,False,OR
CANE6,,Carex neurophora Mack.,alpine nerve sedge,Cyperaceae,False,OR
CANI,,Calochortus nitidus Douglas,broadfruit mariposa lily,Liliaceae,False,OR
CANI2,,Carex nigricans C.A. Mey.,black alpine sedge,Cyperaceae,False,OR
CANNA,,Cannabis L.,hemp,Cannabaceae,False,OR
CANO2,,Carex norvegica Retz.,Norway sedge,Cyperaceae,False,OR
CANO3,,Carex nova L.H. Bailey,black sedge,Cyperaceae,False,OR
CANO3,CAEL18,Carex elbertiana L. Kelso,,Cyperaceae,True,OR
CANO9,,Callitropsis nootkatensis (D. Don) Oerst. ex D.P. Little,Alaska cedar,Cupressaceae,False,OR
CANO9,CHNO,Chamaecyparis nootkatensis (D. Don) Spach,,Cupressaceae,True,OR
CANO9,CUNO,Cupressus nootkatensis D. Don,,Cupressaceae,True,OR
CANO9,XANO4,Xanthocyparis nootkatensis (D.Don) Farjon & D.K. Harder,,Cupressaceae,True,OR
CANOI,,Carex norvegica Retz. ssp. inferalpina (Wahlenb.) Hultén,closedhead sedge,Cyperaceae,False,OR
CANOI,CAAN18,Carex angarae Steud.,,Cyperaceae,True,OR
CANOI,CAME9,Carex media R. Br.,,Cyperaceae,True,OR
CANOI,CANOI3,Carex norvegica Retz. var. inferalpina (Wahlenb.) B. Boivin,,Cyperaceae,True,OR
CANOI,CAVAI,Carex vahlii Schkuhr var. inferalpina Wahlenb.,,Cyperaceae,True,OR
CANU,,Calamagrostis nutkaensis (J. Presl) J. Presl ex Steud.,Pacific reedgrass,Poaceae,False,OR
CANU,DENU8,Deyeuxia nutkaensis J. Presl,,Poaceae,True,OR
CANU17,,Cardamine nuttallii Greene,Nuttall's toothwort,Brassicaceae,False,OR
CANU2,,Calochortus nudus S. Watson,naked mariposa lily,Liliaceae,False,OR
CANU2,CANUS,Calochortus nudus S. Watson var. shastensis (Purdy) Jeps.,,Liliaceae,True,OR
CANU2,CASH5,Calochortus shastensis Purdy,,Liliaceae,True,OR
CANU4,,Carduus nutans L.,nodding plumeless thistle,Asteraceae,False,OR
CANU4,CAMA29,Carduus macrocephalus Desf.,,Asteraceae,True,OR
CANU4,CAMA30,Carduus macrolepis Peterm.,,Asteraceae,True,OR
CANU4,CANUL,Carduus nutans L. ssp. leiophyllus (Petrovic) Stojanov & Stef.,,Asteraceae,True,OR
CANU4,CANUM,Carduus nutans L. ssp. macrocephalus (Desf.) Nyman,,Asteraceae,True,OR
CANU4,CANUM2,Carduus nutans L. ssp. macrolepis (Peterm.) Kazmi,,Asteraceae,True,OR
CANU4,CANUN,Carduus nutans L. ssp. nutans,,Asteraceae,True,OR
CANU4,CANUL2,Carduus nutans L. var. leiophyllus (Petrovic) Arènes,,Asteraceae,True,OR
CANU4,CANUM3,Carduus nutans L. var. macrocephalus (Desf.) B. Boivin,,Asteraceae,True,OR
CANU4,CANUV,Carduus nutans L. var. vestitus (H.M. Hallier) B. Boivin,,Asteraceae,True,OR
CANU5,,Carex nudata W. Boott,naked sedge,Cyperaceae,False,OR
CANU5,CAHA20,"Carex hallii L.H. Bailey, non Olney",,Cyperaceae,True,OR
CANU5,CASU21,Carex suborbiculata Mack.,,Cyperaceae,True,OR
CANUC,,Cardamine nuttallii Greene var. covilleana (O.E. Schultz) Rollins,Nuttall's toothwort,Brassicaceae,False,OR
CANUC,CATEC,Cardamine tenella (Pursh) O.E. Schultz var. covilleana O.E. Schultz,,Brassicaceae,True,OR
CANUC,DETEP,Dentaria tenella Pursh var. palmata Detling,,Brassicaceae,True,OR
CANUD,,Cardamine nuttallii Greene var. dissecta (O.E. Schultz) Rollins,Nuttall's toothwort,Brassicaceae,False,OR
CANUD,CATED,Cardamine tenella (Pursh) O.E. Schultz var. dissecta O.E. Schultz,,Brassicaceae,True,OR
CANUG,,Cardamine nuttallii Greene var. gemmata (Greene) Rollins,Nuttall's toothwort,Brassicaceae,False,OR
CANUG,CAGE5,Cardamine gemmata Greene,,Brassicaceae,True,OR
CANUG,DEGE4,Dentaria gemmata (Greene) Howell,,Brassicaceae,True,OR
CANUG,DETEQ,Dentaria tenella Pursh var. quercetorum (Howell) Detling,,Brassicaceae,True,OR
CANUN2,,Cardamine nuttallii Greene var. nuttallii,palmate toothwort,Brassicaceae,False,OR
CANUN2,CANUP2,Cardamine nuttallii Greene var. pulcherrima (Greene) Roy L. Taylor & MacBryde,,Brassicaceae,True,OR
CANUN2,CAPU4,Cardamine pulcherrima Greene,,Brassicaceae,True,OR
CANUN2,CAPUT,Cardamine pulcherrima Greene var. tenella (Pursh) C.L. Hitchc.,,Brassicaceae,True,OR
CANUN2,DETE4,Dentaria tenella Pursh,,Brassicaceae,True,OR
CANUN2,DETEP2,Dentaria tenella Pursh var. pulcherrima (Greene) Detling,,Brassicaceae,True,OR
CAOB3,,Carex obnupta L.H. Bailey,slough sedge,Cyperaceae,False,OR
CAOB3,CAMA46,Carex magnifica Dewey ex Piper,,Cyperaceae,True,OR
CAOC,,Cardamine occidentalis (S. Watson ex B.L. Rob.) Howell,big western bittercress,Brassicaceae,False,OR
CAOC,CAPRO,Cardamine pratensis L. var. occidentalis S. Watson ex B.L. Rob.,,Brassicaceae,True,OR
CAOC6,,Calystegia occidentalis (A. Gray) Brummitt,chaparral false bindweed,Convolvulaceae,False,OR
CAOCO,,Calystegia occidentalis (A. Gray) Brummitt ssp. occidentalis,chaparral false bindweed,Convolvulaceae,False,OR
CAOCO2,,Calystegia occidentalis (A. Gray) Brummitt ssp. occidentalis var. occidentalis,chaparral false bindweed,Convolvulaceae,False,OR
CAOCO2,CAPO13,Calystegia polymorpha (Greene) Munz,,Convolvulaceae,True,OR
CAOCO2,COOC5,Convolvulus occidentalis A. Gray,,Convolvulaceae,True,OR
CAOCO2,COOCF,Convolvulus occidentalis A. Gray ssp. fruticetorus (Greene) Abrams,,Convolvulaceae,True,OR
CAOCO2,COPO,Convolvulus polymorphus Greene,,Convolvulaceae,True,OR
CAOL,,Cardamine oligosperma Nutt.,little western bittercress,Brassicaceae,False,OR
CAOLK,,Cardamine oligosperma Nutt. var. kamtschatica (Regel) Detling,umbel bittercress,Brassicaceae,False,OR
CAOLK,CAHIK,Cardamine hirsuta L. var. kamtschatica (Regel) O.E. Schulz,,Brassicaceae,True,OR
CAOLK,CAKA8,Cardamine kamtschatica (Regel) Piper,,Brassicaceae,True,OR
CAOLK,CAOLK2,Cardamine oligosperma Nutt. ssp. kamtschatica (Regel) Cody,,Brassicaceae,True,OR
CAOLK,CAUM3,Cardamine umbellata Greene,,Brassicaceae,True,OR
CAOLO,,Cardamine oligosperma Nutt. var. oligosperma,little western bittercress,Brassicaceae,False,OR
CAOLO,CAOLL,Cardamine oligosperma Nutt. var. lucens G.S. Torr.,,Brassicaceae,True,OR
CAOLO,CAUN6,Cardamine unijuga Rydb.,,Brassicaceae,True,OR
CAOR4,,Castilleja oresbia Greenm.,pale Wallowa Indian paintbrush,Scrophulariaceae,False,OR
CAOV4,,Camissonia ovata (Nutt. ex Torr. & A. Gray) P.H. Raven,goldeneggs,Onagraceae,False,OR
CAOV4,OEOV2,Oenothera ovata Nutt. ex Torr. & A. Gray,,Onagraceae,True,OR
CAOV8,,Carex ovalis Goodenough,eggbract sedge,Cyperaceae,False,OR
CAOV8,CALE23,Carex leporina auct. non L.,,Cyperaceae,True,OR
CAOV8,CATR17,Carex tracyi auct. non Mack.,,Cyperaceae,True,OR
CAPA12,,Cardamine parviflora L.,sand bittercress,Brassicaceae,False,OR
CAPA13,,Cardamine pattersonii L.F. Hend.,Saddle Mountain bittercress,Brassicaceae,False,OR
CAPA14,,Carex pachystachya Cham. ex Steud.,chamisso sedge,Cyperaceae,False,OR
CAPA14,CAFEG,Carex festiva Dewey var. gracilis Olney,,Cyperaceae,True,OR
CAPA14,CAFEP,Carex festiva Dewey var. pachystachya (Cham. ex Steud.) L.H. Bailey,,Cyperaceae,True,OR
CAPA14,CAMAP4,Carex macloviana d'Urv. ssp. pachystachya (Cham. ex Steud.) Hultén,,Cyperaceae,True,OR
CAPA14,CAMAP5,Carex macloviana d'Urv. var. pachystachya (Cham. ex Steud.) Kük.,,Cyperaceae,True,OR
CAPA14,CAMU19,Carex multimoda L.H. Bailey,,Cyperaceae,True,OR
CAPA14,CAPAG,Carex pachystachya Cham. ex Steud. var. gracilis (Olney) Mack.,,Cyperaceae,True,OR
CAPA14,CAPAM2,Carex pachystachya Cham. ex Steud. var. monds-coulteri L. Kelso,,Cyperaceae,True,OR
CAPA14,CAPY6,Carex pyrophila Gandog.,,Cyperaceae,True,OR
CAPA16,,Carex pansa L.H. Bailey,sanddune sedge,Cyperaceae,False,OR
CAPA16,CAAR32,Carex arenicola F. Schmidt,,Cyperaceae,True,OR
CAPA16,CAARP,Carex arenicola F. Schmidt ssp. pansa (L.H. Bailey) T. Koyama & Calder,,Cyperaceae,True,OR
CAPA25,,Castilleja pallescens (A. Gray) Greenm.,pale Indian paintbrush,Scrophulariaceae,False,OR
CAPA26,,Castilleja parviflora Bong.,mountain Indian paintbrush,Scrophulariaceae,False,OR
CAPA31,,Carex paysonis Clokey,Payson's sedge,Cyperaceae,False,OR
CAPA31,CAPOP3,Carex podocarpa R. Br. var. paysonis (Clokey) B. Boivin,,Cyperaceae,True,OR
CAPA31,CATO17,Carex tolmiei auct. non Boott,,Cyperaceae,True,OR
CAPA37,,Camissonia palmeri (S. Watson) P.H. Raven,Palmer evening primrose,Onagraceae,False,OR
CAPA37,OEPA7,Oenothera palmeri S. Watson,,Onagraceae,True,OR
CAPA39,,Camissonia parvula (Nutt. ex Torr. & A. Gray) P.H. Raven,Lewis River suncup,Onagraceae,False,OR
CAPA39,OEPA6,Oenothera parvula Nutt. ex Torr. & A. Gray,,Onagraceae,True,OR
CAPA47,,Calibrachoa parviflora (Juss.) D'Arcy,seaside petunia,Solanaceae,False,OR
CAPA47,PEPA14,Petunia parviflora Juss.,,Solanaceae,True,OR
CAPA5,,Caltha palustris L.,yellow marsh marigold,Ranunculaceae,False,OR
CAPA52,,Callitriche palustris L.,vernal water-starwort,Callitrichaceae,False,OR
CAPA52,CAPAV2,Callitriche palustris L. var. verna (L.) Fenley ex Jeps.,,Callitrichaceae,True,OR
CAPA52,CAVE2,Callitriche verna L.,,Callitrichaceae,True,OR
CAPAA2,,Cardamine parviflora L. var. arenicola (Britton) O.E. Schulz,sand bittercress,Brassicaceae,False,OR
CAPAA2,CAAR24,Cardamine arenicola Britton,,Brassicaceae,True,OR
CAPAI,,Castilleja pallescens (A. Gray) Greenm. var. inverta (A. Nelson & J.F. Macbr.) Edwin,pale Indian paintbrush,Scrophulariaceae,False,OR
CAPAI,CAIN30,Castilleja inverta (A. Nelson & J.F. Macbr.) Pennell & Ownbey,,Scrophulariaceae,True,OR
CAPAI,CAPII,Castilleja pilosa (S. Watson) Rydb. var. inverta (A. Nelson & J.F. Macbr.) Greenm.,,Scrophulariaceae,True,OR
CAPAO,,Castilleja parviflora Bong. var. oreopola (Greenm.) Ownbey,Henry Indian paintbrush,Scrophulariaceae,False,OR
CAPAO,CAHE10,Castilleja henryae Pennell,,Scrophulariaceae,True,OR
CAPAO,CAOR15,Castilleja oreopola Greenm.,,Scrophulariaceae,True,OR
CAPAP6,,Caltha palustris L. var. palustris,yellow marsh marigold,Ranunculaceae,False,OR
CAPAP6,CAAS7,Caltha asarifolia DC.,,Ranunculaceae,True,OR
CAPAP6,CANAA3,Caltha natans Pall. ex Georgi var. asarifolia (DC.) Huth,,Ranunculaceae,True,OR
CAPAP6,CAPAA6,Caltha palustris L. ssp. asarifolia (DC.) Hultén,,Ranunculaceae,True,OR
CAPAP6,CAPAA5,Caltha palustris L. var. asarifolia (DC.) Rothr.,,Ranunculaceae,True,OR
CAPAP6,CAPAF,Caltha palustris L. var. flabellifolia (Pursh) Torr. & A. Gray,,Ranunculaceae,True,OR
CAPE,,Calochortus persistens Ownbey,Siskiyou mariposa lily,Liliaceae,False,OR
CAPE19,,Castilleja peckiana Pennell,Peck's Indian paintbrush,Scrophulariaceae,False,OR
CAPE2,,Cardamine penduliflora O.E. Schulz,Willamette Valley bittercress,Brassicaceae,False,OR
CAPE20,,Campanula persicifolia L.,peachleaf bellflower,Campanulaceae,False,OR
CAPE20,CAPEA,Campanula persicifolia L. var. alba Horton,,Campanulaceae,True,OR
CAPE3,,Cardamine pensylvanica Muhl. ex Willd.,Pennsylvania bittercress,Brassicaceae,False,OR
CAPE3,CAPEB,Cardamine pensylvanica Muhl. ex Willd. var. brittoniana Farw.,,Brassicaceae,True,OR
CAPE42,,Carex pellita Muhl. ex Willd.,woolly sedge,Cyperaceae,False,OR
CAPE42,CALA30,Carex lanuginosa auct. non Michx.,,Cyperaceae,True,OR
CAPE42,CALAL7,Carex lasiocarpa Ehrh. var. latifolia (Boeckeler) Gilly,,Cyperaceae,True,OR
CAPE5,,Carex pelocarpa F.J. Herm.,duskyseed sedge,Cyperaceae,False,OR
CAPE5,CANOP,Carex nova L.H. Bailey var. pelocarpa (F.J. Herm.) Dorn,,Cyperaceae,True,OR
CAPE7,,Carex petasata Dewey,Liddon sedge,Cyperaceae,False,OR
CAPH2,,Carex phaeocephala Piper,dunhead sedge,Cyperaceae,False,OR
CAPH3,,Carex ×physocarpoides Lepage,sedge,Cyperaceae,False,OR
CAPH3,CAAM20,Carex ambusta Boott,,Cyperaceae,True,OR
CAPH3,CAPH8,"Carex ×physocarpioides Lepage, database artifact",,Cyperaceae,True,OR
CAPH3,CASAM,Carex saxatilis L. var. major Olney,,Cyperaceae,True,OR
CAPI3,,Castilleja pilosa (S. Watson) Rydb.,parrothead Indian paintbrush,Scrophulariaceae,False,OR
CAPI4,,Caulanthus pilosus S. Watson,hairy wild cabbage,Brassicaceae,False,OR
CAPI4,STPI5,Streptanthus pilosus (S. Watson) Jeps.,,Brassicaceae,True,OR
CAPI6,,Carex piperi Mack.,Piper's sedge,Cyperaceae,False,OR
CAPIP,,Castilleja pilosa (S. Watson) Rydb. var. pilosa,parrothead Indian paintbrush,Scrophulariaceae,False,OR
CAPIP,CAPIJ,Castilleja pilosa (S. Watson) Rydb. ssp. jusselii (Eastw.) Munz,,Scrophulariaceae,True,OR
CAPIP,CAPS7,Castilleja psittacina (Eastw.) Pennell,,Scrophulariaceae,True,OR
CAPIP,CARUM2,Castilleja rubida Piper var. monoensis (Jeps.) Edwin,,Scrophulariaceae,True,OR
CAPIP,ORPI4,Orthocarpus pilosus S. Watson,,Scrophulariaceae,True,OR
CAPIS,,Castilleja pilosa (S. Watson) Rydb. var. steenensis (Pennell) N.H. Holmgren,Steens Indian paintbrush,Scrophulariaceae,False,OR
CAPIS,CAST29,Castilleja steenensis Pennell,,Scrophulariaceae,True,OR
CAPL6,,Carex pluriflora Hultén,manyflower sedge,Cyperaceae,False,OR
CAPL6,CARAP,Carex rariflora (Wahlenb.) Sm. var. pluriflora (Hultén) B. Boivin,,Cyperaceae,True,OR
CAPR14,,Castilleja pruinosa Fernald,frosted Indian paintbrush,Scrophulariaceae,False,OR
CAPR14,CAGL17,Castilleja gleasoni Elmer,,Scrophulariaceae,True,OR
CAPR14,CAPRG,Castilleja pruinosa Fernald ssp. gleasoni (Elmer) Munz,,Scrophulariaceae,True,OR
CAPR22,,Carex praeceptorum Mack.,early sedge,Cyperaceae,False,OR
CAPR22,CAPR4,"Carex praeceptorium Mack., orth. var.",,Cyperaceae,True,OR
CAPR5,,Carex praegracilis W. Boott,clustered field sedge,Cyperaceae,False,OR
CAPR5,CACA50,Carex camporum Mack.,,Cyperaceae,True,OR
CAPR7,,Carex praticola Rydb.,meadow sedge,Cyperaceae,False,OR
CAPR7,CAPRS,Carex praticola Rydb. var. subcoriacea F.J. Herm.,,Cyperaceae,True,OR
CAPR8,,Carex preslii Steud.,Presl's sedge,Cyperaceae,False,OR
CAPSE,,Capsella Medik.,capsella,Brassicaceae,False,OR
CAPT,,Camissonia pterosperma (S. Watson) P.H. Raven,wingfruit suncup,Onagraceae,False,OR
CAPT,OEPT2,Oenothera pterosperma S. Watson,,Onagraceae,True,OR
CAPU,,Calamagrostis purpurascens R. Br.,purple reedgrass,Poaceae,False,OR
CAPU16,,Camissonia pusilla P.H. Raven,little wiry suncup,Onagraceae,False,OR
CAPU16,OECOF2,Oenothera contorta Douglas ex Lehm. var. flexuosa (A. Nelson) Munz,,Onagraceae,True,OR
CAPU32,,Carex pumila Thunb.,dwarf sedge,Cyperaceae,False,OR
CAPU6,,Cardaria pubescens (C.A. Mey.) Jarmolenko,hairy whitetop,Brassicaceae,False,OR
CAPU6,CAPUE,Cardaria pubescens (C.A. Mey.) Jarmolenko var. elongata Rollins,,Brassicaceae,True,OR
CAPU6,HYPU5,Hymenophysa pubescens C.A. Mey.,,Brassicaceae,True,OR
CAPU6,LEAP7,Lepidium appelianum Al-Shehbaz,,Brassicaceae,True,OR
CAPUP7,,Calamagrostis purpurascens R. Br. var. purpurascens,purple reedgrass,Poaceae,False,OR
CAPUP7,CALE21,Calamagrostis lepageana Louis-Marie,,Poaceae,True,OR
CAPUP7,CAMA27,Calamagrostis maltei (Polunin) Á. Löve & D. Löve,,Poaceae,True,OR
CAPUP7,CAPUM,Calamagrostis purpurascens R. Br. ssp. maltei (Polunin) A.E. Porsild,,Poaceae,True,OR
CAPUP7,CAPUM2,Calamagrostis purpurascens R. Br. var. maltei Polunin,,Poaceae,True,OR
CAPUP7,CAYU2,Calamagrostis yukonensis Nash,,Poaceae,True,OR
CAPUP7,DECO,Deschampsia congestiformis Booth,,Poaceae,True,OR
CAPY2,,Carduus pycnocephalus L.,Italian plumeless thistle,Asteraceae,False,OR
CAPY3,,Carex pyrenaica Wahlenb.,Pyrenean sedge,Cyperaceae,False,OR
CAPY5,,Camissonia pygmaea (Douglas ex Lehm.) P.H. Raven,dwarf suncup,Onagraceae,False,OR
CAPY5,OEBOP,Oenothera boothii Douglas ex Lehm. var. pygmaea (Douglas ex Lehm.) Torr. & A. Gray,,Onagraceae,True,OR
CAPY5,OEPY,Oenothera pygmaea Douglas ex Lehm.,,Onagraceae,True,OR
CAPYP,,Carex pyrenaica Wahlenb. ssp. pyrenaica,Pyrenean sedge,Cyperaceae,False,OR
CAPYP,CACR17,Carex crandallii Gandog.,,Cyperaceae,True,OR
CAQU2,,Camassia quamash (Pursh) Greene,small camas,Liliaceae,False,OR
CAQUB2,,Camassia quamash (Pursh) Greene ssp. breviflora Gould,small camas,Liliaceae,False,OR
CAQUB2,CAQUB3,Camassia quamash (Pursh) Greene var. breviflora (Gould) C.L. Hitchc.,,Liliaceae,True,OR
CAQUI,,Camassia quamash (Pursh) Greene ssp. intermedia Gould,small camas,Liliaceae,False,OR
CAQUI,CAQUI2,Camassia quamash (Pursh) Greene var. intermedia (Gould) C.L. Hitchc.,,Liliaceae,True,OR
CAQUM,,Camassia quamash (Pursh) Greene ssp. maxima Gould,small camas,Liliaceae,False,OR
CAQUM,CAQUM2,Camassia quamash (Pursh) Greene var. maxima (Gould) B. Boivin,,Liliaceae,True,OR
CAQUQ,,Camassia quamash (Pursh) Greene ssp. quamash,small camas,Liliaceae,False,OR
CAQUQ,CAQUT,Camassia quamash (Pursh) Greene ssp. teapeae (H. St. John) H. St. John,,Liliaceae,True,OR
CAQUQ,PHQU3,Phalangium quamash Pursh,,Liliaceae,True,OR
CAQUU2,,Camassia quamash (Pursh) Greene ssp. utahensis Gould,Utah small camas,Liliaceae,False,OR
CAQUU2,CAQUU3,Camassia quamash (Pursh) Greene var. utahensis (Gould) C.L. Hitchc.,,Liliaceae,True,OR
CAQUW,,Camassia quamash (Pursh) Greene ssp. walpolei (Piper) Gould,Walpole's small camas,Liliaceae,False,OR
CAQUW,QUWA4,Quamasia walpolei Piper,,Liliaceae,True,OR
CARA,,Campanula rapunculoides L.,rampion bellflower,Campanulaceae,False,OR
CARA,CARAU,Campanula rapunculoides L. var. ucranica (Besser) K. Koch,,Campanulaceae,True,OR
CARA3,,Cardionema ramosissimum (Weinm.) A. Nelson & J.F. Macbr.,sandcarpet,Caryophyllaceae,False,OR
CARA3,LORA2,Loeflingia ramosissima Weinm.,,Caryophyllaceae,True,OR
CARA6,,Carex raynoldsii Dewey,Raynolds' sedge,Cyperaceae,False,OR
CARA6,CALY6,Carex lyallii Boott,,Cyperaceae,True,OR
CARAG,,Caragana Fabr.,peashrub,Fabaceae,False,OR
CARDA,,Cardamine L.,bittercress,Brassicaceae,False,OR
CARDA2,,Cardaria Desv.,whitetop,Brassicaceae,False,OR
CARDI,,Cardionema DC.,cardionema,Caryophyllaceae,False,OR
CARDU,,Carduus L.,plumeless thistle,Asteraceae,False,OR
CARE4,,Carex retrorsa Schwein.,knotsheath sedge,Cyperaceae,False,OR
CAREX,,Carex L.,sedge,Cyperaceae,False,OR
CARH4,,Castilleja rhexiifolia Rydb.,splitleaf Indian paintbrush,Scrophulariaceae,False,OR
CARH4,CALA52,Castilleja lauta A. Nelson,,Scrophulariaceae,True,OR
CARH4,CALE35,Castilleja leonardii Rydb.,,Scrophulariaceae,True,OR
CARH4,CAOR16,Castilleja oregonensis Gandog.,,Scrophulariaceae,True,OR
CARI2,,Catapodium rigidum (L.) C.E. Hubbard ex Dony,ferngrass,Poaceae,False,OR
CARI2,DERI5,Desmazeria rigida (L.) Tutin,,Poaceae,True,OR
CARI2,PORI5,Poa rigida L.,,Poaceae,True,OR
CARI2,SCRI3,Scleropoa rigida (L.) Griseb.,,Poaceae,True,OR
CARO2,,Campanula rotundifolia L.,bluebell bellflower,Campanulaceae,False,OR
CARO2,CAAL19,Campanula alaskana (A. Gray) W. Wight ex J.P. Anderson,,Campanulaceae,True,OR
CARO2,CADU9,Campanula dubia A. DC.,,Campanulaceae,True,OR
CARO2,CAGI15,Campanula gieseckiana Vest ex Schult.,,Campanulaceae,True,OR
CARO2,CAGIG4,Campanula gieseckiana Vest ex Schult. ssp. groenlandica (Berlin) Böcher,,Campanulaceae,True,OR
CARO2,CAGIA2,Campanula gieseckiana Vest ex Schult. var. arctica (Lange) Böcher,,Campanulaceae,True,OR
CARO2,CAGR39,Campanula groenlandica Berlin,,Campanulaceae,True,OR
CARO2,CAHE15,Campanula heterodoxa Bong.,,Campanulaceae,True,OR
CARO2,CAIN28,Campanula intercedens Witasek,,Campanulaceae,True,OR
CARO2,CAPE27,Campanula petiolata A. DC.,,Campanulaceae,True,OR
CARO2,CAROG,Campanula rotundifolia L. ssp. groenlandica (Berlin) Á. Löve & D. Löve,,Campanulaceae,True,OR
CARO2,CAROI2,Campanula rotundifolia L. ssp. intercedens (Witasek) Á. Löve & D. Löve,,Campanulaceae,True,OR
CARO2,CAROA4,Campanula rotundifolia L. var. alaskana A. Gray,,Campanulaceae,True,OR
CARO2,CAROA5,Campanula rotundifolia L. var. alpina Tuck.,,Campanulaceae,True,OR
CARO2,CAROA6,Campanula rotundifolia L. var. arctica Lange,,Campanulaceae,True,OR
CARO2,CAROI,Campanula rotundifolia L. var. intercedens (Witasek) Farw.,,Campanulaceae,True,OR
CARO2,CAROL,Campanula rotundifolia L. var. lancifolia Mert. & W.D.J. Koch,,Campanulaceae,True,OR
CARO2,CAROP,Campanula rotundifolia L. var. petiolata (A. DC.) J.K. Henry,,Campanulaceae,True,OR
CARO2,CAROV,Campanula rotundifolia L. var. velutina A. DC.,,Campanulaceae,True,OR
CARO2,CASA13,Campanula sacajaweana M. Peck,,Campanulaceae,True,OR
CARO5,,Carex rossii Boott,Ross' sedge,Cyperaceae,False,OR
CARO5,CABR11,Carex brevipes W. Boott,,Cyperaceae,True,OR
CARO5,CADEB3,Carex deflexa Hornem. var. bootii L.H. Bailey,,Cyperaceae,True,OR
CARO5,CADER2,Carex deflexa Hornem. var. rossii (Boott) L.H. Bailey,,Cyperaceae,True,OR
CARO5,CADI23,Carex diversistylis Roach,,Cyperaceae,True,OR
CARPO,,Carpobrotus N.E. Br.,carpobrotus,Aizoaceae,False,OR
CARTH,,Carthamus L.,distaff thistle,Asteraceae,False,OR
CARU,,Calamagrostis rubescens Buckley,pinegrass,Poaceae,False,OR
CARU,CAFA5,Calamagrostis fasciculata Kearney,,Poaceae,True,OR
CARU15,,Camelina rumelica Velen.,graceful false flax,Brassicaceae,False,OR
CARU20,,Castilleja rubicundula (Jeps.) T.I. Chuang & Heckard,cream sacs,Scrophulariaceae,False,OR
CARU8,,Castilleja rubida Piper,little reddish Indian paintbrush,Scrophulariaceae,False,OR
CARU9,,Castilleja rupicola Piper ex Fernald,cliff Indian paintbrush,Scrophulariaceae,False,OR
CARUL,,Castilleja rubicundula (Jeps.) T.I. Chuang & Heckard ssp. lithospermoides (Benth.) T.I. Chuang & Heckard,cream sacs,Scrophulariaceae,False,OR
CARUL,ORLI3,Orthocarpus lithospermoides Benth.,,Scrophulariaceae,True,OR
CARUL,ORLIB,Orthocarpus lithospermoides Benth. var. bicolor (A. Heller) Jeps.,,Scrophulariaceae,True,OR
CARUM,,Carum L.,carum,Apiaceae,False,OR
CASA10,,Carex saxatilis L.,rock sedge,Cyperaceae,False,OR
CASA10,CAMI29,Carex miliaris Michx.,,Cyperaceae,True,OR
CASA10,CAPH7,Carex physocarpa J. Presl & C. Presl,,Cyperaceae,True,OR
CASA10,CARH5,Carex rhomalea (Fernald) Mack.,,Cyperaceae,True,OR
CASA10,CAROC2,Carex rotundata Wahlenb. var. compacta (R. Br. ex Dewey) B. Boivin,,Cyperaceae,True,OR
CASA10,CASAL2,Carex saxatilis L. ssp. laxa (Trautv.) Kalela,,Cyperaceae,True,OR
CASA10,CASAM2,Carex saxatilis L. var. miliaris (Michx.) L.H. Bailey,,Cyperaceae,True,OR
CASA10,CASAR,Carex saxatilis L. var. rhomalea Fernald,,Cyperaceae,True,OR
CASA2,,Camelina sativa (L.) Crantz,false flax,Brassicaceae,False,OR
CASA3,,Cannabis sativa L.,marijuana,Cannabaceae,False,OR
CASA9,,Carex saximontana Mack.,Rocky Mountain sedge,Cyperaceae,False,OR
CASA9,CABAS,Carex backii Boott var. saximontana (Mack.) B. Boivin,,Cyperaceae,True,OR
CASAS2,,Camelina sativa (L.) Crantz ssp. sativa,gold-of-pleasure,Brassicaceae,False,OR
CASAS2,CAPA59,Camelina parodii Ibarra & La Porte,,Brassicaceae,True,OR
CASAS2,MYSA3,Myagrum sativum L.,,Brassicaceae,True,OR
CASAS3,,Cannabis sativa L. ssp. sativa,marijuana,Cannabaceae,False,OR
