symbol,synonym_symbol,scientific_name_full,common_name,family,is_synonym,state
OPENE,OPSU2,Opuntia ×subarmata Griffiths (pro sp.),,Cactaceae,True,CA
OPENE,OPTA,Opuntia tardospina Griffiths,,Cactaceae,True,CA
OPENE,OPTR6,Opuntia tricolor Griffiths,,Cactaceae,True,CA
OPFI,,Opuntia ficus-indica (L.) Mill.,Barbary fig,Cactaceae,False,CA
OPFI,CAFI8,Cactus ficus-indica L.,,Cactaceae,True,CA
OPFI,OPCO10,Opuntia compressa J.F. Macbr.,,Cactaceae,True,CA
OPFI,OPOP,"Opuntia opuntia (L.) Karst., nom. inval.",,Cactaceae,True,CA
OPFI,OPVU2,Opuntia vulgaris Mill.,,Cactaceae,True,CA
OPFR,,Opuntia fragilis (Nutt.) Haw.,brittle pricklypear,Cactaceae,False,CA
OPFR,CAFR13,Cactus fragilis Nutt.,,Cactaceae,True,CA
OPFR,OPBR4,Opuntia brachyarthra Engelm. & J.M. Bigelow,,Cactaceae,True,CA
OPFR,OPFRB2,Opuntia fragilis (Nutt.) Haw. ssp. brachyarthra (Engelm. & J.M. Bigelow) F.A.C. Weber,,Cactaceae,True,CA
OPFR,OPFRB,Opuntia fragilis (Nutt.) Haw. var. brachyarthra (Engelm. & J.M. Bigelow) J.M. Coult.,,Cactaceae,True,CA
OPFR,OPFRD2,Opuntia fragilis (Nutt.) Haw. var. denudata Wiegand & Backeb.,,Cactaceae,True,CA
OPFR,OPFRF,Opuntia fragilis (Nutt.) Haw. var. fragilis,,Cactaceae,True,CA
OPHIO,,Ophioglossum L.,adderstongue,Ophioglossaceae,False,CA
OPLI3,,Opuntia littoralis (Engelm.) Cockerell,coastal pricklypear,Cactaceae,False,CA
OPLIA,,Opuntia littoralis (Engelm.) Cockerell var. austrocalifornica L.D. Benson & Walkington,coastal pricklypear,Cactaceae,False,CA
OPLIL3,,Opuntia littoralis (Engelm.) Cockerell var. littoralis,coastal pricklypear,Cactaceae,False,CA
OPLIL3,OPENL3,Opuntia engelmannii Salm-Dyck ex Engelm. var. littoralis Engelm.,,Cactaceae,True,CA
OPLIL3,OPOCL,Opuntia occidentalis Engelm. & J.M. Bigelow var. littoralis (Engelm.) Parish,,Cactaceae,True,CA
OPLIP,,Opuntia littoralis (Engelm.) Cockerell var. piercei (Fosberg) L.D. Benson & Walkington,coastal pricklypear,Cactaceae,False,CA
OPLIP,OPCOP,Opuntia covillei Britton & Rose var. piercei (Fosberg) Munz,,Cactaceae,True,CA
OPLIP,OPOCP,Opuntia occidentalis Engelm. & J.M. Bigelow var. piercei (Fosberg) Munz,,Cactaceae,True,CA
OPLIP,OPPHP2,Opuntia phaeacantha Engelm. var. piercei Fosberg,,Cactaceae,True,CA
OPOC2,,Opuntia ×occidentalis Engelm. & J.M. Bigelow (pro sp.) [littoralis × (engelmannii × phaeacantha)],pricklypear,Cactaceae,False,CA
OPOR,,Opuntia oricola Philbrick,chaparral pricklypear,Cactaceae,False,CA
OPPH,,Opuntia phaeacantha Engelm.,tulip pricklypear,Cactaceae,False,CA
OPPH,OPAR4,Opuntia arizonica Griffiths,,Cactaceae,True,CA
OPPH,OPCA2,Opuntia canada Griffiths,,Cactaceae,True,CA
OPPH,OPCH4,Opuntia charlestonensis Clokey,,Cactaceae,True,CA
OPPH,OPDU2,Opuntia dulcis Engelm.,,Cactaceae,True,CA
OPPH,OPENC3,Opuntia engelmannii Salm-Dyck ex Engelm. var. cycloides Engelm. & J.M. Bigelow,,Cactaceae,True,CA
OPPH,OPGI2,Opuntia gilvescens Griffiths,,Cactaceae,True,CA
OPPH,OPMO3,Opuntia mojavensis Engelm.,,Cactaceae,True,CA
OPPH,OPPHB,Opuntia phaeacantha Engelm. var. brunnea (Engelm.) Engelm.,,Cactaceae,True,CA
OPPH,OPPHC,Opuntia phaeacantha Engelm. var. camanchica (Engelm. & J.M. Bigelow) L.D. Benson,,Cactaceae,True,CA
OPPH,OPPHM,Opuntia phaeacantha Engelm. var. major Engelm.,,Cactaceae,True,CA
OPPH,OPPHM2,Opuntia phaeacantha Engelm. var. mojavensis (Engelm.) Fosberg,,Cactaceae,True,CA
OPPH,OPPHN,Opuntia phaeacantha Engelm. var. nigricans (Engelm.) Engelm.,,Cactaceae,True,CA
OPPH,OPPHP,Opuntia phaeacantha Engelm. var. phaeacantha,,Cactaceae,True,CA
OPPH,OPPHS2,Opuntia phaeacantha Engelm. var. superbospina (Griffiths) L.D. Benson,,Cactaceae,True,CA
OPPH,OPSU3,Opuntia superbospina Griffiths,,Cactaceae,True,CA
OPPH,OPWO3,Opuntia woodsii Backeb.,,Cactaceae,True,CA
OPPO,,Opuntia polyacantha Haw.,plains pricklypear,Cactaceae,False,CA
OPPOE,,Opuntia polyacantha Haw. var. erinacea (Engelm. & J.M. Bigelow ex Engelm.) Parfitt,grizzlybear pricklypear,Cactaceae,False,CA
OPPOE,OPER,Opuntia erinacea Engelm. & J.M. Bigelow ex Engelm.,,Cactaceae,True,CA
OPPOE,OPERE,Opuntia erinacea Engelm. & J.M. Bigelow ex Engelm. var. erinacea,,Cactaceae,True,CA
OPPOE,OPUR2,Opuntia ursina F.A.C. Weber,,Cactaceae,True,CA
OPPOP,,Opuntia polyacantha Haw. var. polyacantha,hairspine pricklypear,Cactaceae,False,CA
OPPOP,OPERP,Opuntia erinacea Engelm. & J.M. Bigelow ex Engelm. var. paucispina Dunkle,,Cactaceae,True,CA
OPPOP,OPERU,Opuntia erinacea Engelm. & J.M. Bigelow ex Engelm. var. ursina (F.A.C. Weber) Parish,,Cactaceae,True,CA
OPPOP,OPERU2,Opuntia erinacea Engelm. & J.M. Bigelow ex Engelm. var. utahensis (Engelm.) L.D. Benson,,Cactaceae,True,CA
OPPOP,OPERX,Opuntia erinacea Engelm. & J.M. Bigelow ex Engelm. var. xanthostemma (K. Schum. ex Hirscht-Zehl.) L.D. Benson,,Cactaceae,True,CA
OPPOP,OPHE,Opuntia heacockiae Arp,,Cactaceae,True,CA
OPPOP,OPJU,Opuntia juniperina Britton & Rose,,Cactaceae,True,CA
OPPOP,OPMIT,Opuntia missouriensis DC. var. trichophora Engelm. & J.M. Bigelow,,Cactaceae,True,CA
OPPOP,OPPOJ,Opuntia polyacantha Haw. var. juniperina (Britton & Rose) L.D. Benson,,Cactaceae,True,CA
OPPOP,OPPOR,Opuntia polyacantha Haw. var. rufispina (Engelm. & J.M. Bigelow ex Engelm.) L.D. Benson,,Cactaceae,True,CA
OPPOP,OPPOT,Opuntia polyacantha Haw. var. trichophora (Engelm. & J.M. Bigelow) J.M. Coult.,,Cactaceae,True,CA
OPPOP,OPRH2,Opuntia rhodantha K. Schum.,,Cactaceae,True,CA
OPPOP,OPRHS,Opuntia rhodantha K. Schum. var. spinosior Boissev.,,Cactaceae,True,CA
OPPOP,OPRU5,Opuntia rubrifolia Engelm. ex J.M. Coult.,,Cactaceae,True,CA
OPPOP,OPRU6,Opuntia rutila Nutt.,,Cactaceae,True,CA
OPPOP,OPSC3,Opuntia schweriniana K. Schum.,,Cactaceae,True,CA
OPPOP,OPSPU,Opuntia sphaerocarpa Engelm. & J.M. Bigelow var. utahensis Engelm.,,Cactaceae,True,CA
OPPOP,OPTR5,Opuntia trichophora (Engelm. & J.M. Bigelow) Britton & Rose,,Cactaceae,True,CA
OPPU3,,Ophioglossum pusillum Raf.,northern adderstongue,Ophioglossaceae,False,CA
OPPU3,OPVU3,Ophioglossum vulgatum auct. non L.,,Ophioglossaceae,True,CA
OPPU3,OPVUA,Ophioglossum vulgatum L. var. alaskanum (E.G. Britton) C. Chr.,,Ophioglossaceae,True,CA
OPPU3,OPVUP,Ophioglossum vulgatum L. var. pseudopodum (S.F. Blake) Farw.,,Ophioglossaceae,True,CA
OPTO2,,Opuntia tomentosa Salm-Dyck,woollyjoint pricklypear,Cactaceae,False,CA
OPUNT,,Opuntia Mill.,pricklypear,Cactaceae,False,CA
OPVA4,,Opuntia ×vaseyi (J.M. Coult.) Britton & Rose [littoralis × phaeacantha],Vasey's coastal pricklypear,Cactaceae,False,CA
OPVA4,OPCO7,Opuntia covillei Britton & Rose,,Cactaceae,True,CA
OPVA4,OPLIV,Opuntia littoralis (Engelm.) Cockerell var. vaseyi (J.M. Coult.) L.D. Benson & Walkington,,Cactaceae,True,CA
OPVA4,OPOCC,Opuntia occidentalis Engelm. & J.M. Bigelow var. covillei (Britton & Rose) Munz,,Cactaceae,True,CA
OPVA4,OPOCV,Opuntia occidentalis Engelm. & J.M. Bigelow var. vaseyi (J.M. Coult.) Munz,,Cactaceae,True,CA
OPVA4,OPVA,"Opuntia vaseyi (J.M. Coult.) Britton & Rose, database artifact",,Cactaceae,True,CA
ORAE3,,Orobanche aegyptiaca Pers.,Egyptian broomrape,Orobanchaceae,False,CA
ORAE3,PHAE2,Phelipanche aegyptiaca (Pers.) Pomel,,Orobanchaceae,True,CA
ORAL4,,Oreostemma alpigenum (Torr. & A. Gray) Greene,tundra aster,Asteraceae,False,CA
ORALA3,,Oreostemma alpigenum (Torr. & A. Gray) Greene var. andersonii (A. Gray) G.L. Nesom,tundra aster,Asteraceae,False,CA
ORALA3,ASALA3,Aster alpigenus (Torr. & A. Gray) A. Gray ssp. andersonii (A. Gray) Onno,,Asteraceae,True,CA
ORALA3,ASALA,Aster alpigenus (Torr. & A. Gray) A. Gray var. andersonii (A. Gray) Onno ex M. Peck,,Asteraceae,True,CA
ORALA3,ASAN12,Aster andersonii (A. Gray) A. Gray,,Asteraceae,True,CA
ORALA3,ERAN11,Erigeron andersonii A. Gray,,Asteraceae,True,CA
ORBR,,Orthocarpus bracteosus Benth.,rosy owl's-clover,Scrophulariaceae,False,CA
ORBR,ORBRA,Orthocarpus bracteosus Benth. var. albus D.D. Keck,,Scrophulariaceae,True,CA
ORBU,,Orobanche bulbosa (A. Gray) G. Beck,chaparral broomrape,Orobanchaceae,False,CA
ORBU,APTU,Aphyllon tuberosum (A. Gray) A. Gray,,Orobanchaceae,True,CA
ORBU,MYTU,Myzorrhiza tuberosa (A. Gray) Rydb.,,Orobanchaceae,True,CA
ORBU,PHTU5,Phelipaea tuberosa A. Gray,,Orobanchaceae,True,CA
ORCA,,Orcuttia californica Vasey,California Orcutt grass,Poaceae,False,CA
ORCA2,,Orobanche californica Cham. & Schltdl.,California broomrape,Orobanchaceae,False,CA
ORCAC,,Orobanche californica Cham. & Schltdl. ssp. condensa Heckard,California broomrape,Orobanchaceae,False,CA
ORCAC2,,Orobanche californica Cham. & Schltdl. ssp. californica,California broomrape,Orobanchaceae,False,CA
ORCAC2,MYCA5,Myzorrhiza californica (Cham. & Schltdl.) Rydb.,,Orobanchaceae,True,CA
ORCAC2,ORGRN,Orobanche grayana G. Beck var. nelsonii Munz,,Orobanchaceae,True,CA
ORCAC2,ORGRV,Orobanche grayana G. Beck var. violacea (Eastw.) Munz,,Orobanchaceae,True,CA
ORCAF,,Orobanche californica Cham. & Schltdl. ssp. feudgei (Munz) Heckard,California broomrape,Orobanchaceae,False,CA
ORCAF,ORGRF,Orobanche grayana G. Beck var. feudgei Munz,,Orobanchaceae,True,CA
ORCAG,,Orobanche californica Cham. & Schltdl. ssp. grandis Heckard,California broomrape,Orobanchaceae,False,CA
ORCAG2,,Orobanche californica Cham. & Schltdl. ssp. grayana (G. Beck) Heckard,Gray's broomrape,Orobanchaceae,False,CA
ORCAG2,ORCAG3,Orobanche californica Cham. & Schltdl. var. grayana (G. Beck) Cronquist,,Orobanchaceae,True,CA
ORCAG2,ORGR4,Orobanche grayana G. Beck,,Orobanchaceae,True,CA
ORCAJ,,Orobanche californica Cham. & Schltdl. ssp. jepsonii (Munz) Heckard,Jepson's broomrape,Orobanchaceae,False,CA
ORCAJ,ORGRJ,Orobanche grayana G. Beck var. jepsonii Munz,,Orobanchaceae,True,CA
ORCL,,Oreonana clementis (M.E. Jones) Jeps.,pygmy mountainparsley,Apiaceae,False,CA
ORCO4,,Orobanche cooperi (A. Gray) A. Heller,desert broomrape,Orobanchaceae,False,CA
ORCO4,APCO2,Aphyllon cooperi A. Gray,,Orobanchaceae,True,CA
ORCO4,MYCO4,Myzorrhiza cooperi (A. Gray) Rydb.,,Orobanchaceae,True,CA
ORCO4,ORCOC2,Orobanche cooperi (A. Gray) A. Heller ssp. cooperi,,Orobanchaceae,True,CA
ORCO4,ORCOL,"Orobanche cooperi (A. Gray) A. Heller ssp. latiloba (Munz) T.S. Collins, ined.",,Orobanchaceae,True,CA
ORCO4,ORLUC,Orobanche ludoviciana Nutt. var. cooperi (A. Gray) G. Beck,,Orobanchaceae,True,CA
ORCO4,ORLUL,Orobanche ludoviciana Nutt. var. latiloba Munz,,Orobanchaceae,True,CA
ORCO5,,Orobanche corymbosa (Rydb.) Ferris,flat-top broomrape,Orobanchaceae,False,CA
ORCOC3,,Orobanche corymbosa (Rydb.) Ferris ssp. corymbosa,flat-top broomrape,Orobanchaceae,False,CA
ORCOC3,MYCO5,Myzorrhiza corymbosa Rydb.,,Orobanchaceae,True,CA
ORCOC3,ORCAC4,Orobanche californica Cham. & Schltdl. var. corymbosa (Rydb.) Munz,,Orobanchaceae,True,CA
ORCU,,Orthocarpus cuspidatus Greene,toothed owl's-clover,Scrophulariaceae,False,CA
ORCUC,,Orthocarpus cuspidatus Greene ssp. copelandii (Eastw.) T.I. Chuang & Heckard,Copeland's owl's-clover,Scrophulariaceae,False,CA
ORCUC,ORCO,Orthocarpus copelandii Eastw.,,Scrophulariaceae,True,CA
ORCUC2,,Orthocarpus cuspidatus Greene ssp. cryptanthus (Piper) T.I. Chuang & Heckard,cryptantha owl's-clover,Scrophulariaceae,False,CA
ORCUC2,ORCOC,Orthocarpus copelandii Eastw. var. cryptanthus (Piper) D.D. Keck,,Scrophulariaceae,True,CA
ORCUC3,,Orthocarpus cuspidatus Greene ssp. cuspidatus,Siskiyou Mountain owl's-clover,Scrophulariaceae,False,CA
ORCUT,,Orcuttia Vasey,Orcutt grass,Poaceae,False,CA
OREL4,,Oreostemma elatum (Greene) Greene,Plumas alpine aster,Asteraceae,False,CA
OREL4,ASEL2,Aster elatus (Greene) Cronquist,,Asteraceae,True,CA
OREL4,OREL,Oreastrum elatum Greene,,Asteraceae,True,CA
OREON,,Oreonana Jeps.,mountainparsley,Apiaceae,False,CA
OREOS,,Oreostemma Greene,aster,Asteraceae,False,CA
ORFA,,Orobanche fasciculata Nutt.,clustered broomrape,Orobanchaceae,False,CA
ORFA,ANFA2,Anoplanthus fasciculatus (Nutt.) Walp.,,Orobanchaceae,True,CA
ORFA,APFA,Aphyllon fasciculatum (Nutt.) Torr. & A. Gray,,Orobanchaceae,True,CA
ORFA,ORFAF,Orobanche fasciculata Nutt. var. franciscana Achey,,Orobanchaceae,True,CA
ORFA,ORFAL,Orobanche fasciculata Nutt. var. lutea (Parry) Achey,,Orobanchaceae,True,CA
ORFA,ORFAS,Orobanche fasciculata Nutt. var. subulata Goodman,,Orobanchaceae,True,CA
ORFA,ORFAT,Orobanche fasciculata Nutt. var. typica Achey,,Orobanchaceae,True,CA
ORFA,THFA,Thalesia fasciculata (Nutt.) Britton,,Orobanchaceae,True,CA
ORFA,THLU,Thalesia lutea (Parry) Rydb.,,Orobanchaceae,True,CA
ORFU,,Orogenia fusiformis S. Watson,California Indian potato,Apiaceae,False,CA
ORHE3,,Orobanche hederae Duby,ivy broomrape,Orobanchaceae,False,CA
ORIGA,,Origanum L.,origanum,Lamiaceae,False,CA
ORIM,,Orthocarpus imbricatus Torr. ex S. Watson,mountain owl's-clover,Scrophulariaceae,False,CA
ORIN,,Orcuttia inaequalis Hoover,San Joaquin Valley Orcutt grass,Poaceae,False,CA
ORIN,ORCAI,Orcuttia californica Vasey var. inaequalis (Hoover) Hoover,,Poaceae,True,CA
ORLU2,,Orthocarpus luteus Nutt.,yellow owl's-clover,Scrophulariaceae,False,CA
ORNE,,Oryctes nevadensis S. Watson,Nevada oryctes,Solanaceae,False,CA
ORNIT,,Ornithogalum L.,star of Bethlehem,Liliaceae,False,CA
ORNIT2,,Ornithopus L.,bird's-foot,Fabaceae,False,CA
ORNIT3,,Ornithostaphylos Small,ornithostaphylos,Ericaceae,False,CA
OROBA,,Orobanche L.,broomrape,Orobanchaceae,False,CA
OROCH,,Orochaenactis Coville,orochaenactis,Asteraceae,False,CA
OROGE,,Orogenia S. Watson,Indian potato,Apiaceae,False,CA
OROP,,Ornithostaphylos oppositifolia (Parry) Small,Baja birdbush,Ericaceae,False,CA
ORPA,,Orthocarpus pachystachyus A. Gray,Shasta owl's-clover,Scrophulariaceae,False,CA
ORPA2,,Orobanche parishii (Jeps.) Heckard,Parish's broomrape,Orobanchaceae,False,CA
ORPAB,,Orobanche parishii (Jeps.) Heckard ssp. brachyloba Heckard,Parish's broomrape,Orobanchaceae,False,CA
ORPAP,,Orobanche parishii (Jeps.) Heckard ssp. parishii,Parish's broomrape,Orobanchaceae,False,CA
ORPAP,ORCAP,Orobanche californica Cham. & Schltdl. var. parishii Jeps.,,Orobanchaceae,True,CA
ORPE4,,Oreostemma peirsonii (Sharsm.) G.L. Nesom,Peirson's aster,Asteraceae,False,CA
ORPE4,ASPE2,Aster peirsonii Sharsm.,,Asteraceae,True,CA
ORPI,,Orcuttia pilosa Hoover,hairy Orcutt grass,Poaceae,False,CA
ORPI2,,Orobanche pinorum Geyer ex Hook.,conifer broomrape,Orobanchaceae,False,CA
ORPI2,APPI2,Aphyllon pinorum (Geyer ex Hook.) A. Gray,,Orobanchaceae,True,CA
ORPI2,MYPI2,Myzorrhiza pinorum (Geyer ex Hook.) Rydb.,,Orobanchaceae,True,CA
ORPI2,PHPI3,Phelipaea pinorum (Geyer ex Hook.) A. Gray,,Orobanchaceae,True,CA
ORPI3,,Ornithopus pinnatus (Mill.) Druce,yellow bird's-foot,Fabaceae,False,CA
ORPU5,,Oreonana purpurascens Shevock & Constance,purple mountainparsley,Apiaceae,False,CA
ORRA,,Orobanche ramosa L.,hemp broomrape,Orobanchaceae,False,CA
ORRU,,Oryza rufipogon Griffiths,brownbeard rice,Poaceae,False,CA
ORRU,ORPE5,Oryza perennis Moench,,Poaceae,True,CA
ORSA,,Oryza sativa L.,rice,Poaceae,False,CA
ORSA,ORSAF,Oryza sativa L. var. fatua Prain,,Poaceae,True,CA
ORSA2,,Ornithopus sativus Brot.,common bird's-foot,Fabaceae,False,CA
ORSAI,,Ornithopus sativus Brot. ssp. isthmocarpus (Coss.) Dostál,common bird's-foot,Fabaceae,False,CA
ORSAI,ORIS80,Ornithopus isthmocarpus Coss.,,Fabaceae,True,CA
ORSAI,ORRO2,Ornithopus roseus Dufour,,Fabaceae,True,CA
ORSAI,ORSAR,Ornithopus sativus Brot. ssp. roseus (Dufour) Alsina,,Fabaceae,True,CA
ORSE,,Orthilia secunda (L.) House,sidebells wintergreen,Pyrolaceae,False,CA
ORSE,ORSEO,Orthilia secunda (L.) House ssp. obtusata (Turcz.) Böcher,,Pyrolaceae,True,CA
ORSE,ORSEO2,Orthilia secunda (L.) House var. obtusata (Turcz.) House,,Pyrolaceae,True,CA
ORSE,PYSE,Pyrola secunda L.,,Pyrolaceae,True,CA
ORSE,PYSEO2,Pyrola secunda L. ssp. obtusata (Turcz.) Hultén,,Pyrolaceae,True,CA
ORSE,PYSEO,Pyrola secunda L. var. obtusata Turcz.,,Pyrolaceae,True,CA
ORSE,RAEL,Ramischia elatior Rydb.,,Pyrolaceae,True,CA
ORSE,RASE2,Ramischia secunda (L.) Garcke,,Pyrolaceae,True,CA
ORTE,,Orcuttia tenuis Hitchc.,slender Orcutt grass,Poaceae,False,CA
ORTH,,Orochaenactis thysanocarpha (A. Gray) Coville,California mountainpincushion,Asteraceae,False,CA
ORTHI,,Orthilia Raf.,orthilia,Pyrolaceae,False,CA
ORTHO,,Orthocarpus Nutt.,owl's-clover,Scrophulariaceae,False,CA
ORUM,,Ornithogalum umbellatum L.,star of Bethlehem,Liliaceae,False,CA
ORUN,,Orobanche uniflora L.,oneflowered broomrape,Orobanchaceae,False,CA
ORUN,APUN2,Aphyllon uniflorum (L.) Torr. & A. Gray,,Orobanchaceae,True,CA
ORUN,ORPO,Orobanche porphyrantha G. Beck,,Orobanchaceae,True,CA
ORUN,ORPU7,Orobanche purpurea Jacq.,,Orobanchaceae,True,CA
ORUN,ORSE4,Orobanche sedii (Suksd.) Fech.,,Orobanchaceae,True,CA
ORUN,ORTE3,Orobanche terrae-novae Fernald,,Orobanchaceae,True,CA
ORUN,ORUNO,Orobanche uniflora L. ssp. occidentalis (Greene) Abrams ex Ferris,,Orobanchaceae,True,CA
ORUN,ORUNM2,Orobanche uniflora L. var. minuta (Suksd.) G. Beck,,Orobanchaceae,True,CA
ORUN,ORUNO2,Orobanche uniflora L. var. occidentalis (Greene) Roy L. Taylor & MacBryde,,Orobanchaceae,True,CA
ORUN,ORUNP,Orobanche uniflora L. var. purpurea (A. Heller) Achey,,Orobanchaceae,True,CA
ORUN,ORUNS,Orobanche uniflora L. var. sedii (Suksd.) Achey,,Orobanchaceae,True,CA
ORUN,ORUNT,Orobanche uniflora L. var. terrae-novae (Fernald) Munz,,Orobanchaceae,True,CA
ORUN,ORUNT2,Orobanche uniflora L. var. typica Achey,,Orobanchaceae,True,CA
ORUN,THUN3,Thalesia uniflora (L.) Britton,,Orobanchaceae,True,CA
ORVA,,Orobanche valida Jeps.,Rock Creek broomrape,Orobanchaceae,False,CA
ORVA2,,Orobanche vallicola (Jeps.) Heckard,hillside broomrape,Orobanchaceae,False,CA
ORVA2,ORCAC5,Orobanche californica Cham. & Schltdl. var. claremontensis Munz,,Orobanchaceae,True,CA
ORVAH,,Orobanche valida Jeps. ssp. howellii Heckard & T.S. Collins,Howell's broomrape,Orobanchaceae,False,CA
ORVAV,,Orobanche valida Jeps. ssp. valida,Rock Creek broomrape,Orobanchaceae,False,CA
ORVAV,ORLUV,Orobanche ludoviciana Nutt. var. valida (Jeps.) Munz,,Orobanchaceae,True,CA
ORVE,,Oreonana vestita (S. Watson) Jeps.,woolly mountainparsley,Apiaceae,False,CA
ORVI2,,Orcuttia viscida (Hoover) J. Reeder,Sacramento Orcutt grass,Poaceae,False,CA
ORVI2,ORCAV,Orcuttia californica Vasey var. viscida Hoover,,Poaceae,True,CA
ORVU,,Origanum vulgare L.,oregano,Lamiaceae,False,CA
ORYCT,,Oryctes S. Watson,oryctes,Solanaceae,False,CA
ORYZA,,Oryza L.,rice,Poaceae,False,CA
OSBE,,Osmorhiza berteroi DC.,sweetcicely,Apiaceae,False,CA
OSBE,OSBR2,Osmorhiza brevipes (J.M. Coult. & Rose) Suksd.,,Apiaceae,True,CA
OSBE,OSCH,Osmorhiza chilensis Hook. & Arn.,,Apiaceae,True,CA
OSBE,OSDI,Osmorhiza divaricata (Britton) Suksd.,,Apiaceae,True,CA
OSBE,OSNU,Osmorhiza nuda Torr.,,Apiaceae,True,CA
OSBE,WADI,Washingtonia divaricata Britton,,Apiaceae,True,CA
OSBR,,Osmorhiza brachypoda Torr.,California sweetcicely,Apiaceae,False,CA
OSBR,OSBRF,Osmorhiza brachypoda Torr. var. fraterna Jeps.,,Apiaceae,True,CA
OSDE,,Osmorhiza depauperata Phil.,bluntseed sweetroot,Apiaceae,False,CA
OSDE,OSCHC,Osmorhiza chilensis Hook. & Arn. var. cupressimontana (B. Boivin) B. Boivin,,Apiaceae,True,CA
OSDE,OSOB2,Osmorhiza obtusa (J.M. Coult. & Rose) Fernald,,Apiaceae,True,CA
OSDE,WAOB,Washingtonia obtusa J.M. Coult. & Rose,,Apiaceae,True,CA
OSEC,,Osteospermum ecklonis (DC.) Norl.,blue and white daisybush,Asteraceae,False,CA
OSEC,DIEC2,Dimorphotheca ecklonis DC.,,Asteraceae,True,CA
OSFR4,,Osteospermum fruticosum (L.) Norl.,shrubby daisybush,Asteraceae,False,CA
OSMAD,,Osmadenia Nutt.,osmadenia,Asteraceae,False,CA
OSMOR,,Osmorhiza Raf.,sweetroot,Apiaceae,False,CA
OSOC,,Osmorhiza occidentalis (Nutt. ex Torr. & A. Gray) Torr.,western sweetroot,Apiaceae,False,CA
OSOC,GLOC2,Glycosma occidentalis Nutt. ex Torr. & A. Gray,,Apiaceae,True,CA
OSOC,OSAM2,Osmorhiza ambigua (A. Gray) J.M. Coult. & Rose,,Apiaceae,True,CA
OSPU,,Osmorhiza purpurea (J.M. Coult. & Rose) Suksd.,purple sweetroot,Apiaceae,False,CA
OSPU,OSCHP,Osmorhiza chilensis Hook. & Arn. var. purpurea (J.M. Coult. & Rose) B. Boivin,,Apiaceae,True,CA
OSPU,OSLE,Osmorhiza leibergii (J.M. Coult. & Rose) Blankinship,,Apiaceae,True,CA
OSPU,WAPU,Washingtonia purpurea J.M. Coult. & Rose,,Apiaceae,True,CA
OSTE,,Osmadenia tenella Nutt.,false rosinweed,Asteraceae,False,CA
OSTE,CATE,Calycadenia tenella (Nutt.) Torr. & A. Gray,,Asteraceae,True,CA
OSTE,HETE17,Hemizonia tenella (Nutt.) A. Gray,,Asteraceae,True,CA
OSTEO2,,Osteospermum L.,daisybush,Asteraceae,False,CA
OTAL,,Ottelia alismoides (L.) Pers.,ducklettuce,Hydrocharitaceae,False,CA
OTAL,STAL8,Stratiotes alismoides L.,,Hydrocharitaceae,True,CA
OTFR,,Otholobium fruticans (L.) Stirt.,Capetown pea,Fabaceae,False,CA
OTFR,PSBR9,"Psoralea bracteata P.J. Bergius, nom. illeg.",,Fabaceae,True,CA
OTFR,PSFR6,Psoralea fruticans (L.) Druce,,Fabaceae,True,CA
OTFR,TRFR5,Trifolium fruticans L.,,Fabaceae,True,CA
OTHOL,,Otholobium Stirt.,otholobium,Fabaceae,False,CA
OTTEL,,Ottelia Pers.,ottelia,Hydrocharitaceae,False,CA
OXAC4,,Oxytenia acerosa Nutt.,copperweed,Asteraceae,False,CA
OXAC4,EUAC6,Euphrosyne acerosa (Nutt.) Panero,,Asteraceae,True,CA
OXAC4,IVAC,Iva acerosa (Nutt.) R.C. Jacks.,,Asteraceae,True,CA
OXAL,,Oxalis albicans Kunth,radishroot woodsorrel,Oxalidaceae,False,CA
OXALC,,Oxalis albicans Kunth ssp. californica (Abrams) Eiten,California woodsorrel,Oxalidaceae,False,CA
OXALC,OXCA,Oxalis californica (Abrams) R. Knuth,,Oxalidaceae,True,CA
OXALI,,Oxalis L.,woodsorrel,Oxalidaceae,False,CA
OXALP,,Oxalis albicans Kunth ssp. pilosa (Nutt.) Eiten,radishroot woodsorrel,Oxalidaceae,False,CA
OXALP,OXCOP,Oxalis corniculata L. ssp. pilosa (Nutt.) Lourteig,,Oxalidaceae,True,CA
OXALP,OXCOP2,Oxalis corniculata L. var. pilosa (Nutt.) B.L. Turner,,Oxalidaceae,True,CA
OXALP,OXPI2,Oxalis pilosa Nutt.,,Oxalidaceae,True,CA
OXALP,OXWRP,Oxalis wrightii A. Gray var. pilosa (Nutt.) Wiegand,,Oxalidaceae,True,CA
OXALP,XAPI,Xanthoxalis pilosa (Nutt.) Small,,Oxalidaceae,True,CA
OXBO,,Oxytropis borealis DC.,boreal locoweed,Fabaceae,False,CA
OXBO3,,Oxalis bowiei Lindl.,red-flower woodsorrel,Oxalidaceae,False,CA
OXBOA,,Oxytropis borealis DC. var. australis S.L. Welsh,boreal locoweed,Fabaceae,False,CA
OXBOV,,Oxytropis borealis DC. var. viscida (Nutt.) S.L. Welsh,viscid locoweed,Fabaceae,False,CA
OXBOV,ARVI11,Aragallus viscidulus Rydb.,,Fabaceae,True,CA
OXBOV,ARVID,Aragallus viscidulus Rydb. var. depressus Rydb.,,Fabaceae,True,CA
OXBOV,OXGA,Oxytropis gaspensis Fernald & Kelsey,,Fabaceae,True,CA
